make_standardized,model_standardized,ev_category
VOLKSWAGEN,GOLF L,ICE
VOLKSWAGEN,GOLF R,ICE
VOLKSWAGEN,GOLF W,ICE
VOLKSWAGEN,GOLF8R,ICE
VOLKSWAGEN,GOLG,ICE
VOLKSWAGEN,I30,ICE
VOLKSWAGEN,ID 4,BEV
VOLKSWAGEN,ID 4 G,BEV
VOLKSWAGEN,ID 4 P,BEV
VOLKSWAGEN,ID 5,BEV
VOLKSWAGEN,ID 5 G,BEV
VOLKSWAGEN,ID 5 P,BEV
VOLKSWAGEN,ID BUZ,BEV
VOLKSWAGEN,ID4,ICE
VOLKSWAGEN,ID4 GT,ICE
VOLKSWAGEN,ID4 PR,ICE
VOLKSWAGEN,ID5,ICE
VOLKSWAGEN,ID5 GT,ICE
VOLKSWAGEN,ID5 PR,ICE
VOLKSWAGEN,IDBUZZ,ICE
VOLKSWAGEN,JRVX,ICE
VOLKSWAGEN,KODIAQ,ICE
VOLKSWAGEN,KONA,ICE
VOLKSWAGEN,MG3 CO,ICE
VOLKSWAGEN,MULITV,ICE
VOLKSWAGEN,MULTIV,ICE
VOLKSWAGEN,MUTLIV,ICE
VOLKSWAGEN,MY26,ICE
VOLKSWAGEN,MY26 G,ICE
VOLKSWAGEN,NF AM,ICE
VOLKSWAGEN,NF AMA,ICE
VOLKSWAGEN,OPTIMU,ICE
VOLKSWAGEN,P,ICE
VOLKSWAGEN,PASSAT,ICE
VOLKSWAGEN,PLOL,ICE
VOLKSWAGEN,POLO,ICE
VOLKSWAGEN,POLO G,ICE
VOLKSWAGEN,POLO L,ICE
VOLKSWAGEN,POLO S,ICE
VOLKSWAGEN,PUMA,ICE
VOLKSWAGEN,RANGER,ICE
VOLKSWAGEN,SPRINT,ICE
VOLKSWAGEN,STYLE,ICE
VOLKSWAGEN,SY1,ICE
VOLKSWAGEN,T,ICE
VOLKSWAGEN,T CORS,ICE
VOLKSWAGEN,T CROS,ICE
VOLKSWAGEN,T ROC,ICE
VOLKSWAGEN,T ROCK,ICE
VOLKSWAGEN,T ROCR,ICE
VOLKSWAGEN,T ROSS,ICE
VOLKSWAGEN,T-CROS,ICE
VOLKSWAGEN,T-ROC,ICE
VOLKSWAGEN,T6 TRA,ICE
VOLKSWAGEN,T6.1IV,ICE
VOLKSWAGEN,TARON,ICE
VOLKSWAGEN,TAVASC,ICE
VOLKSWAGEN,TAYRON,ICE
VOLKSWAGEN,TCROSS,ICE
VOLKSWAGEN,TERRAM,ICE
VOLKSWAGEN,TIG,ICE
VOLKSWAGEN,TIGAUN,ICE
VOLKSWAGEN,TIGU,ICE
VOLKSWAGEN,TIGUA,ICE
VOLKSWAGEN,TIGUAA,ICE
VOLKSWAGEN,TIGUAN,ICE
VOLKSWAGEN,TIGUN,ICE
VOLKSWAGEN,TOUARE,ICE
VOLKSWAGEN,TOUREG,ICE
VOLKSWAGEN,TRAKKA,ICE
VOLKSWAGEN,TRANPS,ICE
VOLKSWAGEN,TRANSP,ICE
VOLKSWAGEN,TROC,ICE
VOLKSWAGEN,TROC C,ICE
VOLKSWAGEN,TROC R,ICE
VOLKSWAGEN,TROC S,ICE
VOLKSWAGEN,TROV,ICE
VOLKSWAGEN,TUGUAN,ICE
VOLKSWAGEN,VOLKSW,ICE
VOLKSWAGEN,VW24,ICE
VOLKSWAGEN,W,ICE
VOLKSWAGEN,XC40,BEV
VOLKSWAGEN,XC60,ICE
VOLKSWAGEN,XC90,ICE
VOLKSWAGEN,XUV700,ICE
VOLKSWAGEN,ZS,ICE
VOLKSWAGEN,ZS VIB,ICE
VOLVO,,ICE
VOLVO,009,ICE
VOLVO,16S,ICE
VOLVO,796920,ICE
VOLVO,B11R,ICE
VOLVO,B11R E,ICE
VOLVO,B13R,ICE
VOLVO,B13R E,ICE
VOLVO,B8R,ICE
VOLVO,B8R E6,ICE
VOLVO,B8R EU,ICE
VOLVO,B8RE6,ICE
VOLVO,B8RLE,ICE
VOLVO,BOE,ICE
VOLVO,BOE BZ,ICE
VOLVO,BOEBZL,ICE
VOLVO,BZL,ICE
VOLVO,C40,BEV
VOLVO,C40 EL,BEV
VOLVO,C40 RE,BEV
VOLVO,C41,ICE
VOLVO,CBU GL,ICE
VOLVO,CBU-FH,ICE
VOLVO,CBUFH1,ICE
VOLVO,CT6000,ICE
VOLVO,CX60,ICE
VOLVO,CX90,ICE
VOLVO,E40,ICE
VOLVO,EC140D,ICE
VOLVO,EC220,ICE
VOLVO,EC250,ICE
VOLVO,ES90,ICE
VOLVO,EX20,ICE
VOLVO,EX30,BEV
VOLVO,EX30 C,BEV
VOLVO,EX40,BEV
VOLVO,EX40 B,BEV
VOLVO,EX60,ICE
VOLVO,EX90,ICE
VOLVO,EX90 R,ICE
VOLVO,EX90 U,ICE
VOLVO,FE,ICE
VOLVO,FE 280,ICE
VOLVO,FE 320,ICE
VOLVO,FE280,ICE
VOLVO,FE320,ICE
VOLVO,FE350,ICE
VOLVO,FE4X2R,ICE
VOLVO,FE8,ICE
VOLVO,FH,ICE
VOLVO,FH 600,ICE
VOLVO,FH13,ICE
VOLVO,FH16,ICE
VOLVO,FH18,ICE
VOLVO,FH450,ICE
VOLVO,FH500,ICE
VOLVO,FH540,ICE
VOLVO,FH550,ICE
VOLVO,FH600,ICE
VOLVO,FH647,ICE
VOLVO,FH64T,ICE
VOLVO,FH650,ICE
VOLVO,FH6X47,ICE
VOLVO,FH700,ICE
VOLVO,FH780,ICE
VOLVO,FHCCAB,ICE
VOLVO,FL,ICE
VOLVO,FM,ICE
VOLVO,FM 460,ICE
VOLVO,FM 500,ICE
VOLVO,FM 600,ICE
VOLVO,FM 6X4,ICE
VOLVO,FM11,ICE
VOLVO,FM11 8,ICE
VOLVO,FM13,ICE
VOLVO,FM13 8,ICE
VOLVO,FM300,ICE
VOLVO,FM330,ICE
VOLVO,FM370,ICE
VOLVO,FM410,ICE
VOLVO,FM430,ICE
VOLVO,FM450,ICE
VOLVO,FM460,ICE
VOLVO,FM500,ICE
VOLVO,FM540,ICE
VOLVO,FM5400,ICE
VOLVO,FM54O,ICE
VOLVO,FMX,ICE
VOLVO,FMX13,ICE
VOLVO,FMX450,ICE
VOLVO,FMX460,ICE
VOLVO,FMX50,ICE
VOLVO,FMX500,ICE
VOLVO,FMX540,ICE
VOLVO,G940,ICE
VOLVO,HS,ICE
VOLVO,IRIZAR,ICE
VOLVO,L120F,ICE
VOLVO,L120H,ICE
VOLVO,L150H,ICE
VOLVO,L50H,ICE
VOLVO,L50HS,ICE
VOLVO,L604,ICE
VOLVO,L60E,PHEV
VOLVO,L70H2,ICE
VOLVO,L90H,ICE
VOLVO,L90H2,ICE
VOLVO,L90HZ,ICE
VOLVO,MY25 E,ICE
VOLVO,MY25 V,ICE
VOLVO,MY25 X,ICE
VOLVO,OMNIBU,ICE
VOLVO,S60,ICE
VOLVO,S60 RE,ICE
VOLVO,TCROSS,ICE
VOLVO,V60,ICE
VOLVO,V60 CC,ICE
VOLVO,V60 CR,ICE
VOLVO,X RWD,ICE
VOLVO,X40,ICE
VOLVO,XC4,ICE
VOLVO,XC40,BEV
VOLVO,XC40 B,BEV
VOLVO,XC40 P,BEV
VOLVO,XC40 R,BEV
VOLVO,XC40 U,BEV
VOLVO,XC40RE,BEV
VOLVO,XC60,ICE
VOLVO,XC60 B,ICE
VOLVO,XC60 P,ICE
VOLVO,XC60 R,ICE
VOLVO,XC60 U,ICE
VOLVO,XC690,ICE
VOLVO,XC90,ICE
VOLVO,XC90 R,ICE
VOLVO,XC90 U,ICE
VOLVO,XC90UL,ICE
XPENG,G6,BEV
XPENG,G9,BEV
XPENG,MONAM3,BEV
XPENG,P7+,BEV
XPENG,P7I,BEV
XPENG,X9,BEV
XPENG,XPENG,BEV
ZEEKR,009,BEV
ZEEKR,009 6,BEV
ZEEKR,7X,BEV
ZEEKR,7X LON,BEV
ZEEKR,7X PER,BEV
ZEEKR,7X RWD,BEV
ZEEKR,7Z,BEV
ZEEKR,CX-5,BEV
ZEEKR,MY24 X,BEV
ZEEKR,X,BEV
ZEEKR,X AWD,BEV
ZEEKR,X RWD,BEV
